x,y,z
11.0341,6.44393,34.8346
10.9882,6.36208,34.8128
10.9419,6.28085,34.7899
10.8953,6.20028,34.7659
10.8483,6.12036,34.7407
10.8011,6.04112,34.7145
10.7535,5.96255,34.6871
10.7055,5.88468,34.6588
10.6573,5.80751,34.6293
10.6088,5.73105,34.5989
10.5601,5.65531,34.5674
10.511,5.5803,34.535
10.4617,5.50604,34.5015
10.4121,5.43251,34.4671
10.3624,5.35974,34.4318
10.3123,5.28774,34.3955
10.2621,5.2165,34.3583
10.2116,5.14603,34.3202
10.161,5.07634,34.2812
10.1101,5.00744,34.2414
10.0591,4.93933,34.2007
10.0079,4.87202,34.1592
9.95654,4.80551,34.1169
9.90503,4.7398,34.0737
9.85337,4.6749,34.0298
9.80159,4.61081,33.9851
9.74968,4.54754,33.9397
9.69766,4.48508,33.8935
9.64553,4.42344,33.8467
9.59331,4.36262,33.7991
9.54101,4.30263,33.7508
9.48862,4.24346,33.7018
9.43617,4.18511,33.6522
9.38366,4.12759,33.602
9.3311,4.0709,33.5511
9.2785,4.01503,33.4996
9.22586,3.95998,33.4475
9.1732,3.90577,33.3949
9.12053,3.85237,33.3417
9.06785,3.7998,33.2879
9.01517,3.74805,33.2336
8.9625,3.69712,33.1787
8.90984,3.64701,33.1234
8.85722,3.59771,33.0676
8.80462,3.54923,33.0112
8.75207,3.50156,32.9545
8.69956,3.4547,32.8972
8.64711,3.40864,32.8396
8.59473,3.36338,32.7815
8.54241,3.31892,32.723
8.49018,3.27526,32.664
8.43803,3.23239,32.6047
8.38597,3.1903,32.5451
8.33402,3.14899,32.485
8.28217,3.10847,32.4247
8.23043,3.06871,32.3639
8.17881,3.02973,32.3029
8.12732,2.9915,32.2415
8.07596,2.95404,32.1799
8.02474,2.91733,32.1179
7.97367,2.88137,32.0557
7.92275,2.84615,31.9932
7.87198,2.81166,31.9304
7.82138,2.77791,31.8674
7.77094,2.74489,31.8041
7.72068,2.71258,31.7407
7.6706,2.68099,31.677
7.62071,2.6501,31.613
7.571,2.61992,31.5489
7.52149,2.59043,31.4846
7.47218,2.56163,31.4202
7.42307,2.53351,31.3555
7.37418,2.50607,31.2907
7.3255,2.4793,31.2258
7.27703,2.45319,31.1606
7.2288,2.42773,31.0954
7.18078,2.40293,31.03
7.13301,2.37877,30.9645
7.08546,2.35524,30.8989
7.03816,2.33235,30.8332
6.9911,2.31007,30.7674
6.94429,2.28842,30.7015
6.89773,2.26737,30.6355
6.85143,2.24692,30.5695
6.80539,2.22707,30.5034
6.7596,2.20781,30.4372
6.71408,2.18912,30.3709
6.66883,2.17102,30.3046
6.62386,2.15348,30.2383
6.57915,2.1365,30.1719
6.53473,2.12007,30.1055
6.49058,2.10419,30.0391
6.44672,2.08885,29.9727
6.40314,2.07405,29.9062
6.35985,2.05977,29.8397
6.31685,2.04601,29.7733
6.27414,2.03276,29.7068
6.23172,2.02002,29.6403
6.18961,2.00778,29.5739
6.14779,1.99603,29.5074
6.10627,1.98476,29.441
6.06506,1.97398,29.3746
6.02414,1.96367,29.3083
5.98354,1.95382,29.2419
5.94324,1.94444,29.1757
5.90325,1.93551,29.1094
5.86358,1.92702,29.0432
5.82421,1.91898,28.9771
5.78516,1.91137,28.911
5.74642,1.90419,28.8449
5.708,1.89743,28.779
5.66989,1.89108,28.713
5.63211,1.88515,28.6472
5.59464,1.87962,28.5814
5.55749,1.87449,28.5157
5.52066,1.86975,28.4501
5.48415,1.86539,28.3845
5.44796,1.86142,28.3191
5.41209,1.85782,28.2537
5.37655,1.85459,28.1884
5.34133,1.85172,28.1232
5.30643,1.84921,28.0581
5.27186,1.84705,27.9931
5.23761,1.84524,27.9282
5.20369,1.84377,27.8634
5.17009,1.84264,27.7987
5.13682,1.84184,27.7341
5.10387,1.84136,27.6696
5.07124,1.84121,27.6052
5.03894,1.84137,27.5409
5.00697,1.84184,27.4768
4.97531,1.84262,27.4127
4.94399,1.8437,27.3488
4.91298,1.84507,27.285
4.88231,1.84674,27.2213
4.85195,1.8487,27.1577
4.82192,1.85093,27.0942
4.79221,1.85345,27.0309
4.76282,1.85624,26.9677
4.73375,1.8593,26.9046
4.70501,1.86263,26.8417
4.67659,1.86621,26.7789
4.64848,1.87006,26.7162
4.6207,1.87416,26.6536
4.59323,1.8785,26.5912
4.56609,1.8831,26.5289
4.53926,1.88793,26.4668
4.51274,1.893,26.4048
4.48654,1.89831,26.3429
4.46066,1.90384,26.2812
4.43509,1.90961,26.2196
4.40984,1.91559,26.1582
4.3849,1.9218,26.0968
4.36027,1.92822,26.0357
4.33595,1.93486,25.9747
4.31193,1.94171,25.9138
4.28823,1.94876,25.8531
4.26484,1.95602,25.7925
4.24175,1.96348,25.732
4.21897,1.97113,25.6717
4.19649,1.97899,25.6116
4.17431,1.98703,25.5516
4.15244,1.99526,25.4918
4.13087,2.00368,25.4321
4.1096,2.01229,25.3725
4.08862,2.02107,25.3131
4.06795,2.03004,25.2539
4.04757,2.03918,25.1948
4.02749,2.04849,25.1359
4.0077,2.05798,25.0771
3.9882,2.06764,25.0185
3.96899,2.07746,24.96
3.95008,2.08745,24.9017
3.93145,2.0976,24.8435
3.91311,2.10791,24.7855
3.89506,2.11838,24.7277
3.87729,2.12901,24.67
3.85981,2.13979,24.6125
3.84261,2.15073,24.5551
3.82569,2.16181,24.4979
3.80905,2.17305,24.4408
3.79269,2.18443,24.3839
3.77661,2.19596,24.3272
3.7608,2.20764,24.2706
3.74527,2.21946,24.2142
3.73001,2.23142,24.1579
3.71503,2.24352,24.1018
3.70031,2.25575,24.0459
3.68587,2.26813,23.9901
3.67169,2.28064,23.9345
3.65778,2.29329,23.879
3.64413,2.30607,23.8238
3.63075,2.31898,23.7686
3.61764,2.33203,23.7137
3.60478,2.3452,23.6589
3.59218,2.3585,23.6042
3.57985,2.37194,23.5498
3.56777,2.38549,23.4954
3.55595,2.39918,23.4413
3.54438,2.41299,23.3873
3.53306,2.42693,23.3335
3.522,2.44099,23.2799
3.51119,2.45517,23.2264
3.50063,2.46948,23.1731
3.49032,2.4839,23.1199
3.48026,2.49845,23.0669
3.47044,2.51312,23.0141
3.46087,2.52791,22.9615
3.45154,2.54282,22.909
3.44245,2.55785,22.8567
3.4336,2.573,22.8045
3.425,2.58827,22.7525
3.41663,2.60365,22.7007
3.4085,2.61915,22.6491
3.40061,2.63477,22.5976
3.39295,2.65051,22.5463
3.38552,2.66636,22.4952
3.37833,2.68233,22.4442
3.37137,2.69842,22.3934
3.36464,2.71462,22.3428
3.35814,2.73094,22.2924
3.35187,2.74738,22.2421
3.34583,2.76393,22.192
3.34001,2.7806,22.1421
3.33441,2.79738,22.0923
3.32904,2.81429,22.0427
3.32389,2.8313,21.9933
3.31897,2.84844,21.9441
3.31426,2.86569,21.895
3.30978,2.88306,21.8461
3.30551,2.90054,21.7974
3.30146,2.91814,21.7489
3.29763,2.93586,21.7005
3.29401,2.9537,21.6523
3.29061,2.97166,21.6043
3.28742,2.98973,21.5565
3.28444,3.00792,21.5088
3.28168,3.02624,21.4613
3.27912,3.04467,21.414
3.27678,3.06322,21.3669
3.27464,3.08189,21.32
3.27271,3.10068,21.2732
3.27099,3.1196,21.2266
3.26948,3.13863,21.1802
3.26817,3.15779,21.134
3.26707,3.17707,21.088
3.26617,3.19648,21.0421
3.26547,3.21601,20.9965
3.26498,3.23566,20.951
3.26468,3.25544,20.9057
3.26459,3.27534,20.8605
3.2647,3.29538,20.8156
3.265,3.31554,20.7709
3.26551,3.33582,20.7263
3.26621,3.35624,20.6819
3.26711,3.37679,20.6377
3.26821,3.39746,20.5937
3.2695,3.41827,20.5499
3.27099,3.43921,20.5063
3.27267,3.46028,20.4629
3.27455,3.48149,20.4196
3.27662,3.50283,20.3766
3.27888,3.52431,20.3337
3.28133,3.54592,20.291
3.28398,3.56767,20.2486
3.28682,3.58956,20.2063
3.28984,3.61158,20.1642
3.29306,3.63375,20.1223
3.29647,3.65606,20.0806
3.30006,3.67851,20.0391
3.30385,3.7011,19.9978
3.30782,3.72384,19.9567
3.31198,3.74672,19.9158
3.31633,3.76975,19.8751
3.32086,3.79292,19.8346
3.32558,3.81625,19.7943
3.33049,3.83972,19.7542
3.33558,3.86334,19.7143
3.34086,3.88712,19.6747
3.34632,3.91104,19.6352
3.35197,3.93512,19.5959
3.3578,3.95936,19.5568
3.36382,3.98375,19.518
3.37002,4.0083,19.4793
3.3764,4.033,19.4409
3.38296,4.05787,19.4027
3.38971,4.0829,19.3647
3.39665,4.10808,19.3269
3.40376,4.13344,19.2893
3.41106,4.15895,19.2519
3.41854,4.18463,19.2148
3.4262,4.21048,19.1778
3.43404,4.2365,19.1411
3.44206,4.26268,19.1046
3.45027,4.28904,19.0683
3.45866,4.31557,19.0323
3.46723,4.34227,18.9965
3.47598,4.36914,18.9609
3.48491,4.39619,18.9255
3.49402,4.42342,18.8903
3.50332,4.45083,18.8554
3.51279,4.47841,18.8207
3.52245,4.50618,18.7863
3.53228,4.53413,18.752
3.5423,4.56226,18.7181
3.5525,4.59058,18.6843
3.56288,4.61908,18.6508
3.57345,4.64777,18.6175
3.58419,4.67665,18.5845
3.59511,4.70572,18.5517
3.60622,4.73498,18.5191
3.61751,4.76444,18.4868
3.62898,4.79409,18.4548
3.64063,4.82393,18.4229
3.65246,4.85398,18.3914
3.66448,4.88422,18.3601
3.67667,4.91466,18.329
3.68905,4.9453,18.2982
3.70162,4.97615,18.2676
3.71436,5.0072,18.2373
3.72729,5.03845,18.2073
3.7404,5.06991,18.1775
3.7537,5.10158,18.148
3.76717,5.13346,18.1188
3.78084,5.16555,18.0898
3.79468,5.19786,18.0611
3.80872,5.23037,18.0327
3.82293,5.26311,18.0045
3.83733,5.29605,17.9766
3.85192,5.32922,17.949
3.86669,5.36261,17.9216
3.88165,5.39622,17.8946
3.8968,5.43004,17.8678
3.91213,5.4641,17.8413
3.92765,5.49838,17.8151
3.94336,5.53288,17.7892
3.95925,5.56761,17.7636
3.97534,5.60257,17.7383
3.99161,5.63776,17.7132
4.00807,5.67319,17.6885
4.02472,5.70884,17.6641
4.04156,5.74473,17.6399
4.0586,5.78086,17.6161
4.07582,5.81722,17.5926
4.09323,5.85382,17.5694
4.11084,5.89067,17.5465
4.12864,5.92775,17.5239
4.14663,5.96507,17.5017
4.16481,6.00264,17.4798
4.18319,6.04045,17.4581
4.20176,6.07851,17.4369
4.22053,6.11681,17.4159
4.23949,6.15537,17.3953
4.25865,6.19417,17.375
4.27801,6.23323,17.355
4.29756,6.27253,17.3354
4.31731,6.31209,17.3161
4.33726,6.3519,17.2972
4.3574,6.39197,17.2786
4.37775,6.4323,17.2604
4.39829,6.47288,17.2425
4.41904,6.51372,17.225
4.43999,6.55482,17.2079
4.46114,6.59619,17.1911
4.48249,6.63781,17.1747
4.50404,6.6797,17.1586
4.5258,6.72185,17.143
4.54776,6.76426,17.1277
4.56992,6.80694,17.1128
4.59229,6.84989,17.0982
4.61487,6.8931,17.0841
4.63765,6.93659,17.0703
4.66064,6.98034,17.057
4.68384,7.02436,17.044
4.70724,7.06865,17.0315
4.73086,7.11321,17.0194
4.75468,7.15805,17.0076
4.77871,7.20315,16.9963
4.80296,7.24853,16.9854
4.82741,7.29419,16.9749
4.85208,7.34012,16.9649
4.87696,7.38632,16.9552
4.90205,7.4328,16.946
4.92736,7.47955,16.9373
4.95288,7.52658,16.929
4.97862,7.57389,16.9211
5.00457,7.62147,16.9137
5.03074,7.66933,16.9067
5.05713,7.71747,16.9002
5.08373,7.76589,16.8942
5.11055,7.81458,16.8886
5.13759,7.86355,16.8835
5.16485,7.9128,16.8789
5.19233,7.96233,16.8748
5.22003,8.01213,16.8711
5.24795,8.06221,16.8679
5.2761,8.11257,16.8653
5.30446,8.1632,16.8631
5.33305,8.21412,16.8614
5.36186,8.26531,16.8603
5.39089,8.31677,16.8596
5.42015,8.36851,16.8595
5.44964,8.42052,16.8599
5.47935,8.47281,16.8608
5.50928,8.52538,16.8623
5.53944,8.57821,16.8643
5.56983,8.63132,16.8668
5.60044,8.6847,16.8699
5.63129,8.73835,16.8736
5.66236,8.79226,16.8778
5.69366,8.84645,16.8826
5.72518,8.9009,16.8879
5.75694,8.95562,16.8939
5.78893,9.0106,16.9004
5.82114,9.06584,16.9075
5.85359,9.12135,16.9151
5.88627,9.17711,16.9234
5.91918,9.23314,16.9323
5.95232,9.28942,16.9418
5.98569,9.34595,16.9519
6.01929,9.40273,16.9627
6.05312,9.45977,16.974
6.08719,9.51705,16.986
6.12149,9.57458,16.9987
6.15602,9.63235,17.012
6.19078,9.69036,17.0259
6.22578,9.7486,17.0405
6.26101,9.80709,17.0557
6.29647,9.8658,17.0716
6.33216,9.92475,17.0882
6.36809,9.98392,17.1055
6.40425,10.0433,17.1235
6.44064,10.1029,17.1421
6.47726,10.1628,17.1615
6.51411,10.2228,17.1816
6.5512,10.283,17.2023
6.58852,10.3435,17.2238
6.62607,10.4042,17.246
6.66385,10.465,17.269
6.70186,10.526,17.2927
6.7401,10.5873,17.3171
6.77858,10.6487,17.3423
6.81728,10.7103,17.3682
6.85621,10.7721,17.3949
6.89537,10.834,17.4224
6.93475,10.8961,17.4506
6.97437,10.9584,17.4797
7.01421,11.0208,17.5095
7.05427,11.0833,17.5401
7.09456,11.146,17.5715
7.13508,11.2089,17.6037
7.17581,11.2719,17.6368
7.21678,11.3349,17.6706
7.25796,11.3982,17.7053
7.29936,11.4615,17.7408
7.34098,11.5249,17.7772
7.38282,11.5884,17.8144
7.42488,11.652,17.8524
7.46715,11.7157,17.8913
7.50963,11.7795,17.9311
7.55233,11.8433,17.9717
7.59524,11.9072,18.0132
7.63836,11.9712,18.0557
7.68169,12.0352,18.0989
7.72522,12.0992,18.1431
7.76896,12.1632,18.1882
7.81291,12.2273,18.2342
7.85705,12.2914,18.2811
7.90139,12.3554,18.3289
7.94593,12.4195,18.3777
7.99067,12.4835,18.4274
8.0356,12.5475,18.478
8.08072,12.6115,18.5295
8.12602,12.6754,18.582
8.17152,12.7393,18.6355
8.2172,12.8031,18.6899
8.26305,12.8668,18.7452
8.30909,12.9304,18.8016
8.3553,12.9939,18.8589
8.40169,13.0572,18.9172
8.44825,13.1205,18.9764
8.49497,13.1836,19.0367
8.54185,13.2466,19.0979
8.5889,13.3094,19.1601
8.63611,13.372,19.2233
8.68346,13.4344,19.2875
8.73097,13.4966,19.3528
8.77863,13.5586,19.419
8.82643,13.6204,19.4862
8.87437,13.6819,19.5545
8.92245,13.7432,19.6238
8.97065,13.8042,19.6941
9.01899,13.8649,19.7654
9.06745,13.9253,19.8377
9.11603,13.9854,19.9111
9.16472,14.0451,19.9855
9.21352,14.1045,20.0609
9.26243,14.1636,20.1374
9.31145,14.2222,20.2149
9.36055,14.2805,20.2934
9.40975,14.3384,20.3729
9.45904,14.3958,20.4535
9.50841,14.4528,20.5352
9.55785,14.5093,20.6178
9.60737,14.5654,20.7015
9.65695,14.6209,20.7862
9.70659,14.676,20.872
9.75628,14.7305,20.9588
9.80602,14.7844,21.0466
9.8558,14.8378,21.1355
9.90563,14.8907,21.2254
9.95548,14.9429,21.3163
10.0053,14.9945,21.4082
10.0552,15.0454,21.5011
10.1051,15.0957,21.5951
10.155,15.1454,21.69
10.205,15.1943,21.786
10.2548,15.2425,21.8829
10.3047,15.29,21.9809
10.3546,15.3367,22.0798
10.4044,15.3827,22.1798
10.4542,15.4279,22.2807
10.5039,15.4722,22.3825
10.5536,15.5158,22.4854
10.6032,15.5584,22.5892
10.6528,15.6003,22.6939
10.7022,15.6412,22.7996
10.7516,15.6812,22.9062
10.8009,15.7203,23.0137
10.8501,15.7584,23.1221
10.8992,15.7956,23.2314
10.9482,15.8318,23.3416
10.997,15.8669,23.4527
11.0457,15.9011,23.5647
11.0943,15.9342,23.6775
11.1427,15.9662,23.7911
11.1909,15.9971,23.9056
11.239,16.0269,24.0208
11.2868,16.0556,24.1369
11.3345,16.0832,24.2538
11.382,16.1096,24.3714
11.4293,16.1348,24.4897
11.4763,16.1587,24.6088
11.5232,16.1815,24.7287
11.5698,16.203,24.8492
11.6161,16.2233,24.9704
11.6622,16.2422,25.0922
11.708,16.2599,25.2148
11.7535,16.2763,25.3379
11.7987,16.2913,25.4616
11.8436,16.3049,25.5859
11.8882,16.3172,25.7108
11.9325,16.3281,25.8362
11.9765,16.3376,25.9622
12.0201,16.3457,26.0886
12.0634,16.3523,26.2155
12.1062,16.3575,26.3429
12.1488,16.3612,26.4707
12.1909,16.3634,26.5988
12.2326,16.3641,26.7274
12.2739,16.3633,26.8563
12.3148,16.361,26.9855
12.3553,16.3571,27.115
12.3953,16.3517,27.2448
12.4349,16.3447,27.3749
12.474,16.3361,27.5051
12.5126,16.326,27.6355
12.5507,16.3142,27.7661
12.5883,16.3008,27.8968
12.6255,16.2858,28.0276
12.6621,16.2692,28.1585
12.6981,16.2509,28.2894
12.7337,16.231,28.4203
12.7686,16.2094,28.5512
12.8031,16.1862,28.6821
12.8369,16.1612,28.8128
12.8701,16.1346,28.9434
12.9028,16.1064,29.0739
12.9348,16.0764,29.2042
12.9662,16.0448,29.3343
12.997,16.0114,29.4641
13.0272,15.9764,29.5936
13.0566,15.9396,29.7228
13.0855,15.9012,29.8517
13.1136,15.8611,29.9802
13.1411,15.8192,30.1082
13.1679,15.7757,30.2358
13.194,15.7305,30.3629
13.2193,15.6836,30.4895
13.244,15.635,30.6155
13.2679,15.5847,30.7409
13.2911,15.5328,30.8657
13.3135,15.4791,30.9899
13.3351,15.4239,31.1133
13.356,15.3669,31.236
13.3761,15.3083,31.358
13.3954,15.2481,31.4791
13.414,15.1863,31.5994
13.4317,15.1228,31.7189
13.4486,15.0577,31.8374
13.4647,14.9911,31.955
13.48,14.9228,32.0717
13.4944,14.853,32.1873
13.508,14.7816,32.3019
13.5207,14.7087,32.4154
13.5326,14.6343,32.5278
13.5436,14.5584,32.6391
13.5538,14.481,32.7493
13.563,14.4022,32.8582
13.5714,14.3219,32.9659
13.5789,14.2402,33.0724
13.5855,14.1571,33.1776
13.5913,14.0726,33.2814
13.5961,13.9867,33.3839
13.6,13.8995,33.4851
13.603,13.811,33.5848
13.6051,13.7212,33.6831
13.6062,13.6302,33.78
13.6065,13.5379,33.8754
13.6058,13.4445,33.9692
13.6042,13.3498,34.0616
13.6016,13.254,34.1524
13.5981,13.157,34.2416
13.5937,13.059,34.3292
13.5884,12.9599,34.4151
13.5821,12.8598,34.4995
13.5749,12.7586,34.5821
13.5667,12.6565,34.6631
13.5576,12.5535,34.7424
13.5476,12.4495,34.8199
13.5366,12.3447,34.8957
13.5247,12.239,34.9698
13.5118,12.1325,35.0421
13.498,12.0252,35.1125
13.4833,11.9172,35.1812
13.4676,11.8084,35.2481
13.451,11.699,35.3131
13.4335,11.5889,35.3763
13.4151,11.4783,35.4377
13.3957,11.367,35.4972
13.3754,11.2552,35.5548
13.3542,11.1429,35.6105
13.3321,11.0301,35.6643
13.3091,10.9169,35.7163
13.2852,10.8033,35.7663
13.2603,10.6893,35.8145
13.2346,10.575,35.8607
13.208,10.4604,35.9051
13.1806,10.3455,35.9475
13.1522,10.2304,35.988
13.123,10.1151,36.0266
13.0929,9.9997,36.0632
13.062,9.88413,36.098
13.0302,9.76847,36.1308
12.9976,9.65275,36.1618
12.9641,9.53702,36.1908
12.9299,9.42129,36.2179
12.8948,9.30561,36.2432
12.8589,9.19002,36.2665
12.8222,9.07453,36.288
12.7847,8.95918,36.3075
12.7465,8.84401,36.3253
12.7074,8.72905,36.3411
12.6677,8.61433,36.3551
12.6271,8.49987,36.3673
12.5858,8.38572,36.3777
12.5438,8.27189,36.3862
12.5011,8.15843,36.3929
12.4577,8.04535,36.3979
12.4136,7.93268,36.401
12.3688,7.82046,36.4024
12.3233,7.70871,36.4021
12.2771,7.59746,36.4
12.2303,7.48674,36.3962
12.1829,7.37656,36.3907
12.1348,7.26696,36.3836
12.0862,7.15796,36.3747
12.0369,7.04959,36.3642
11.987,6.94186,36.3521
11.9366,6.8348,36.3384
11.8855,6.72843,36.3231
11.834,6.62278,36.3062
11.7819,6.51786,36.2878
11.7292,6.4137,36.2678
11.6761,6.31031,36.2463
11.6224,6.20771,36.2233
11.5683,6.10593,36.1989
11.5136,6.00498,36.173
11.4585,5.90487,36.1456
11.403,5.80563,36.1169
11.347,5.70727,36.0868
11.2906,5.6098,36.0553
11.2338,5.51324,36.0225
11.1766,5.4176,35.9884
11.119,5.3229,35.953
11.0611,5.22915,35.9163
11.0028,5.13636,35.8784
10.9441,5.04454,35.8392
10.8851,4.9537,35.7988
10.8258,4.86386,35.7573
10.7662,4.77501,35.7146
10.7063,4.68718,35.6708
10.6461,4.60037,35.6258
10.5856,4.51458,35.5798
10.5249,4.42983,35.5327
10.4639,4.34612,35.4846
10.4028,4.26346,35.4354
10.3414,4.18185,35.3853
10.2798,4.10129,35.3342
10.218,4.02179,35.2821
10.156,3.94336,35.2291
10.0939,3.866,35.1752
10.0316,3.78971,35.1204
9.9692,3.71449,35.0648
9.90666,3.64034,35.0083
9.84399,3.56728,34.951
9.78123,3.49528,34.893
9.71837,3.42437,34.8341
9.65543,3.35452,34.7745
9.59242,3.28576,34.7141
9.52935,3.21807,34.6531
9.46624,3.15145,34.5913
9.40309,3.0859,34.5289
9.33992,3.02143,34.4659
9.27673,2.95801,34.4022
9.21355,2.89566,34.3379
9.15037,2.83437,34.273
9.08721,2.77414,34.2075
9.02408,2.71496,34.1415
8.96099,2.65682,34.075
8.89795,2.59973,34.0079
8.83496,2.54367,33.9404
8.77205,2.48864,33.8723
8.70922,2.43464,33.8038
8.64647,2.38166,33.7349
8.58382,2.32969,33.6655
8.52128,2.27873,33.5958
8.45886,2.22877,33.5256
8.39655,2.1798,33.455
8.33439,2.13181,33.3841
8.27236,2.08481,33.3129
8.21049,2.03877,33.2413
8.14877,1.9937,33.1694
8.08722,1.94958,33.0972
8.02584,1.90641,33.0247
7.96465,1.86418,32.9519
7.90364,1.82287,32.8789
7.84283,1.78249,32.8056
7.78223,1.74302,32.7321
7.72184,1.70445,32.6584
7.66167,1.66677,32.5845
7.60172,1.62998,32.5103
7.542,1.59407,32.436
7.48252,1.55902,32.3616
7.42328,1.52482,32.2869
7.3643,1.49147,32.2122
7.30557,1.45896,32.1372
7.24711,1.42728,32.0622
7.18891,1.39641,31.987
7.13098,1.36635,31.9118
7.07334,1.33709,31.8364
7.01597,1.30862,31.761
6.9589,1.28092,31.6855
6.90212,1.25399,31.6099
6.84564,1.22782,31.5343
6.78946,1.2024,31.4586
6.73359,1.17772,31.3828
6.67803,1.15376,31.3071
6.62279,1.13052,31.2313
6.56787,1.10799,31.1555
6.51327,1.08616,31.0797
6.459,1.06501,31.0039
6.40506,1.04455,30.9281
6.35145,1.02475,30.8523
6.29818,1.00561,30.7766
6.24526,0.987113,30.7008
6.19268,0.969259,30.6251
6.14044,0.952033,30.5495
6.08856,0.935426,30.4738
6.03703,0.919429,30.3983
5.98585,0.904031,30.3228
5.93503,0.889223,30.2473
5.88458,0.874996,30.1719
5.83448,0.86134,30.0966
5.78475,0.848246,30.0214
5.73538,0.835705,29.9462
5.68639,0.823707,29.8712
5.63776,0.812243,29.7962
5.5895,0.801304,29.7213
5.54162,0.790882,29.6465
5.49411,0.780966,29.5719
5.44698,0.771549,29.4973
5.40023,0.762622,29.4228
5.35385,0.754176,29.3485
5.30786,0.746202,29.2743
5.26224,0.738692,29.2002
5.217,0.731638,29.1262
5.17215,0.725031,29.0523
5.12768,0.718863,28.9786
5.08359,0.713126,28.905
5.03989,0.707812,28.8316
4.99657,0.702913,28.7583
4.95363,0.698422,28.6851
4.91108,0.69433,28.612
4.86891,0.69063,28.5392
4.82713,0.687314,28.4664
4.78573,0.684375,28.3938
4.74472,0.681806,28.3214
4.70409,0.6796,28.2491
4.66384,0.677748,28.177
4.62398,0.676245,28.105
4.5845,0.675084,28.0332
4.54541,0.674257,27.9615
4.5067,0.673757,27.89
4.46837,0.673579,27.8187
4.43042,0.673716,27.7475
4.39285,0.674161,27.6765
4.35567,0.674908,27.6056
4.31886,0.675951,27.535
4.28243,0.677283,27.4645
4.24638,0.6789,27.3941
4.2107,0.680793,27.3239
4.1754,0.682959,27.2539
4.14048,0.685391,27.1841
4.10593,0.688084,27.1145
4.07175,0.691032,27.045
4.03794,0.69423,26.9757
4.00451,0.697671,26.9066
3.97144,0.701353,26.8376
3.93874,0.705268,26.7688
3.9064,0.709412,26.7002
3.87443,0.71378,26.6318
3.84283,0.718367,26.5635
3.81158,0.723169,26.4954
3.7807,0.72818,26.4276
3.75017,0.733397,26.3598
3.72,0.738815,26.2923
3.69019,0.744429,26.2249
3.66073,0.750234,26.1577
3.63163,0.756228,26.0907
3.60288,0.762406,26.0239
3.57447,0.768763,25.9573
3.54641,0.775296,25.8908
3.5187,0.782001,25.8245
3.49134,0.788874,25.7584
3.46431,0.795911,25.6924
3.43763,0.803109,25.6267
3.41128,0.810465,25.5611
3.38527,0.817974,25.4957
3.3596,0.825634,25.4305
3.33426,0.833441,25.3654
3.30925,0.841392,25.3006
3.28457,0.849483,25.2359
3.26022,0.857713,25.1714
3.2362,0.866077,25.1071
3.2125,0.874573,25.0429
3.18912,0.883198,24.9789
3.16606,0.891949,24.9152
3.14332,0.900824,24.8515
3.12089,0.90982,24.7881
3.09878,0.918934,24.7248
3.07698,0.928164,24.6618
3.0555,0.937508,24.5988
3.03432,0.946962,24.5361
3.01344,0.956526,24.4736
2.99287,0.966196,24.4112
2.97261,0.975971,24.349
2.95264,0.985848,24.2869
2.93297,0.995826,24.2251
2.9136,1.0059,24.1634
2.89452,1.01607,24.1019
2.87574,1.02634,24.0406
2.85724,1.0367,23.9794
2.83904,1.04715,23.9184
2.82112,1.05769,23.8576
2.80349,1.06832,23.797
2.78613,1.07904,23.7365
2.76906,1.08984,23.6762
2.75227,1.10072,23.6161
2.73576,1.11168,23.5562
2.71951,1.12273,23.4964
2.70355,1.13385,23.4368
2.68785,1.14506,23.3774
2.67242,1.15634,23.3181
2.65726,1.16769,23.259
2.64237,1.17912,23.2001
2.62773,1.19063,23.1413
2.61336,1.2022,23.0827
2.59925,1.21385,23.0243
2.5854,1.22557,22.9661
2.5718,1.23736,22.908
2.55845,1.24922,22.8501
2.54536,1.26114,22.7924
2.53252,1.27314,22.7348
2.51993,1.2852,22.6774
2.50758,1.29733,22.6202
2.49548,1.30952,22.5631
2.48362,1.32178,22.5062
2.472,1.3341,22.4495
2.46062,1.34649,22.3929
2.44948,1.35894,22.3365
2.43857,1.37145,22.2803
2.4279,1.38403,22.2242
2.41746,1.39667,22.1683
2.40725,1.40937,22.1125
2.39728,1.42213,22.057
2.38752,1.43496,22.0016
2.378,1.44784,21.9463
2.3687,1.46079,21.8912
2.35962,1.4738,21.8363
2.35076,1.48687,21.7816
2.34212,1.5,21.727
2.3337,1.51319,21.6726
2.32549,1.52645,21.6183
2.3175,1.53976,21.5642
2.30973,1.55314,21.5103
2.30216,1.56657,21.4565
2.2948,1.58007,21.4029
2.28766,1.59363,21.3494
2.28072,1.60725,21.2961
2.27398,1.62093,21.243
2.26745,1.63468,21.1901
2.26112,1.64848,21.1373
2.255,1.66235,21.0846
2.24907,1.67628,21.0321
2.24334,1.69028,20.9798
2.23781,1.70434,20.9277
2.23248,1.71846,20.8757
2.22734,1.73265,20.8238
2.22239,1.7469,20.7722
2.21764,1.76121,20.7207
2.21307,1.7756,20.6693
2.2087,1.79004,20.6181
2.20451,1.80456,20.5671
2.20051,1.81914,20.5162
2.1967,1.83379,20.4655
2.19307,1.8485,20.415
2.18962,1.86329,20.3646
2.18636,1.87815,20.3144
2.18328,1.89307,20.2643
2.18038,1.90807,20.2144
2.17765,1.92314,20.1646
2.17511,1.93827,20.1151
